step,mode,key,value,timestamp
9300,train,Point_l2_Loss,7.464484951924533e-05,2025-04-30T00:04:20.931363
9300,train,Transformation_Loss,3.8856051105540246e-05,2025-04-30T00:04:20.931363
9300,train,Rotation_Loss,0.10521802306175232,2025-04-30T00:04:20.931363
9400,train,Point_l2_Loss,5.0332979299128056e-05,2025-04-30T00:05:28.366390
9400,train,Transformation_Loss,0.0003048553771805018,2025-04-30T00:05:28.366390
9400,train,Rotation_Loss,0.27421972155570984,2025-04-30T00:05:28.366390
9500,train,Point_l2_Loss,0.00010775896953418851,2025-04-30T00:06:34.231865
9500,train,Transformation_Loss,8.824510587146506e-05,2025-04-30T00:06:34.231865
9500,train,Rotation_Loss,0.24772107601165771,2025-04-30T00:06:34.231865
9500,val,Point_l2_Loss,0.00010193936614086852,2025-04-30T00:06:35.288952
9500,val,Transformation_Loss,0.00021794689928356092,2025-04-30T00:06:35.288952
9500,val,Rotation_Loss,0.2559961013495922,2025-04-30T00:06:35.288952
9600,train,Point_l2_Loss,8.111254282994196e-05,2025-04-30T00:07:42.359543
